Unnamed: 0,STATION,NAME,DATE,TMAX,TMIN,TAVG
9481,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-02-15,43.0,35.0,39.0
9482,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-02-16,58.0,33.0,45.5
9483,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-02-17,54.0,42.0,48.0
9484,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-02-18,46.0,39.0,42.5
9485,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-02-19,41.0,35.0,38.0
9486,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-02-20,65.0,33.0,49.0
9487,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-02-21,55.0,35.0,45.0
9488,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-02-22,59.0,40.0,49.5
9489,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-02-23,58.0,44.0,51.0
9490,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-02-24,46.0,27.0,36.5
9491,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-02-25,39.0,25.0,32.0
9492,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-02-26,57.0,26.0,41.5
9493,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-02-27,61.0,40.0,50.5
9494,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-02-28,65.0,46.0,55.5
9495,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-02-29,62.0,34.0,48.0
9496,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-01,78.0,52.0,65.0
9497,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-02,78.0,58.0,68.0
9498,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-03,72.0,60.0,66.0
9499,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-04,63.0,55.0,59.0
9500,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-05,67.0,53.0,60.0
9501,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-06,67.0,52.0,59.5
9502,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-07,69.0,47.0,58.0
9503,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-08,78.0,51.0,64.5
9504,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-09,68.0,27.0,47.5
9505,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-10,33.0,20.0,26.5
9506,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-11,46.0,24.0,35.0
9507,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-12,37.0,30.0,33.5
9508,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-13,65.0,31.0,48.0
9509,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-14,62.0,40.0,51.0
9510,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-15,49.0,31.0,40.0
9511,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-16,69.0,38.0,53.5
9512,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-17,61.0,48.0,54.5
9513,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-18,49.0,32.0,40.5
9514,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-19,45.0,31.0,38.0
9515,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-20,55.0,34.0,44.5
9516,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-21,56.0,33.0,44.5
9517,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-22,56.0,31.0,43.5
9518,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-23,58.0,32.0,45.0
9519,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-24,57.0,42.0,49.5
9520,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-25,58.0,43.0,50.5
9521,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-26,57.0,38.0,47.5
9522,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-27,53.0,31.0,42.0
9523,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-28,54.0,45.0,49.5
9524,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-29,53.0,43.0,48.0
9525,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-30,54.0,40.0,47.0
9526,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-03-31,61.0,34.0,47.5
9527,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-01,61.0,29.0,45.0
9528,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-02,50.0,29.0,39.5
9529,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-03,70.0,38.0,54.0
9530,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-04,64.0,42.0,53.0
9531,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-05,70.0,42.0,56.0
9532,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-06,73.0,53.0,63.0
9533,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-07,64.0,51.0,57.5
9534,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-08,74.0,44.0,59.0
9535,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-09,64.0,48.0,56.0
9536,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-10,83.0,54.0,68.5
9537,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-11,51.0,48.0,49.5
9538,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-12,53.0,38.0,45.5
9539,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-13,65.0,38.0,51.5
9540,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-14,85.0,59.0,72.0
9541,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-15,82.0,66.0,74.0
9542,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-16,,,
9543,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-17,55.0,49.0,52.0
9544,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-18,73.0,55.0,64.0
9545,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-19,65.0,54.0,59.5
9546,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-20,65.0,34.0,49.5
9547,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-21,41.0,34.0,37.5
9548,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-22,63.0,35.0,49.0
9549,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-23,67.0,42.0,54.5
9550,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-24,59.0,34.0,46.5
9551,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-25,55.0,36.0,45.5
9552,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-26,53.0,33.0,43.0
9553,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-27,59.0,37.0,48.0
9554,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-28,67.0,46.0,56.5
9555,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-29,80.0,52.0,66.0
9556,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-04-30,67.0,62.0,64.5
9557,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-01,86.0,54.0,70.0
9558,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-02,75.0,55.0,65.0
9559,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-03,83.0,52.0,67.5
9560,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-04,73.0,56.0,64.5
9561,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-05,62.0,50.0,56.0
9562,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-06,66.0,40.0,53.0
9563,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-07,74.0,48.0,61.0
9564,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-08,71.0,54.0,62.5
9565,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-09,83.0,64.0,73.5
9566,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-10,81.0,65.0,73.0
9567,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-11,77.0,64.0,70.5
9568,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-12,84.0,59.0,71.5
9569,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-13,77.0,59.0,68.0
9570,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-14,66.0,55.0,60.5
9571,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-15,83.0,56.0,69.5
9572,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-16,87.0,69.0,78.0
9573,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-17,74.0,57.0,65.5
9574,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-18,80.0,56.0,68.0
9575,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-19,84.0,54.0,69.0
9576,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-20,83.0,65.0,74.0
9577,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-21,86.0,68.0,77.0
9578,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-22,86.0,64.0,75.0
9579,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-23,64.0,51.0,57.5
9580,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-24,66.0,50.0,58.0
9581,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-25,65.0,49.0,57.0
9582,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-26,56.0,46.0,51.0
9583,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-27,59.0,46.0,52.5
9584,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-28,70.0,43.0,56.5
9585,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-29,72.0,48.0,60.0
9586,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-30,77.0,48.0,62.5
9587,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-05-31,77.0,53.0,65.0
9588,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-01,69.0,59.0,64.0
9589,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-02,72.0,62.0,67.0
9590,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-03,72.0,60.0,66.0
9591,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-04,83.0,61.0,72.0
9592,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-05,85.0,58.0,71.5
9593,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-06,74.0,62.0,68.0
9594,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-07,82.0,56.0,69.0
9595,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-08,84.0,67.0,75.5
9596,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-09,78.0,66.0,72.0
9597,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-10,71.0,61.0,66.0
9598,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-11,76.0,57.0,66.5
9599,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-12,83.0,56.0,69.5
9600,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-13,87.0,60.0,73.5
9601,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-14,81.0,66.0,73.5
9602,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-15,82.0,64.0,73.0
9603,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-16,92.0,77.0,84.5
9604,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-17,91.0,76.0,83.5
9605,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-18,91.0,68.0,79.5
9606,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-19,87.0,66.0,76.5
9607,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-20,73.0,62.0,67.5
9608,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-21,76.0,55.0,65.5
9609,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-22,85.0,62.0,73.5
9610,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-23,92.0,68.0,80.0
9611,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-24,89.0,67.0,78.0
9612,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-25,87.0,66.0,76.5
9613,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-26,79.0,62.0,70.5
9614,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-27,85.0,60.0,72.5
9615,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-28,85.0,67.0,76.0
9616,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-29,87.0,69.0,78.0
9617,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-06-30,90.0,66.0,78.0
9618,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-01,94.0,71.0,82.5
9619,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-02,92.0,71.0,81.5
9620,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-03,84.0,63.0,73.5
9621,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-04,94.0,68.0,81.0
9622,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-05,82.0,65.0,73.5
9623,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-06,88.0,67.0,77.5
9624,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-07,92.0,71.0,81.5
9625,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-08,90.0,78.0,84.0
9626,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-09,96.0,71.0,83.5
9627,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-10,85.0,71.0,78.0
9628,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-11,81.0,70.0,75.5
9629,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-12,92.0,78.0,85.0
9630,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-13,94.0,71.0,82.5
9631,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-14,83.0,70.0,76.5
9632,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-15,96.0,69.0,82.5
9633,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-16,80.0,69.0,74.5
9634,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-17,87.0,66.0,76.5
9635,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-18,89.0,68.0,78.5
9636,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-19,92.0,68.0,80.0
9637,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-20,81.0,65.0,73.0
9638,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-21,80.0,63.0,71.5
9639,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-22,83.0,65.0,74.0
9640,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-23,81.0,70.0,75.5
9641,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-24,93.0,69.0,81.0
9642,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-25,94.0,73.0,83.5
9643,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-26,94.0,70.0,82.0
9644,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-27,84.0,66.0,75.0
9645,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-28,89.0,66.0,77.5
9646,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-29,90.0,71.0,80.5
9647,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-30,83.0,67.0,75.0
9648,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-07-31,77.0,60.0,68.5
9649,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-01,84.0,62.0,73.0
9650,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-02,84.0,67.0,75.5
9651,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-03,80.0,69.0,74.5
9652,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-04,80.0,66.0,73.0
9653,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-05,78.0,65.0,71.5
9654,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-06,85.0,68.0,76.5
9655,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-07,90.0,71.0,80.5
9656,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-08,97.0,71.0,84.0
9657,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-09,88.0,74.0,81.0
9658,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-10,94.0,75.0,84.5
9659,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-11,81.0,68.0,74.5
9660,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-12,79.0,62.0,70.5
9661,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-13,76.0,58.0,67.0
9662,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-14,72.0,62.0,67.0
9663,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-15,75.0,59.0,67.0
9664,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-16,77.0,58.0,67.5
9665,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-17,81.0,61.0,71.0
9666,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-18,86.0,67.0,76.5
9667,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-19,79.0,65.0,72.0
9668,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-20,82.0,62.0,72.0
9669,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-21,82.0,62.0,72.0
9670,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-22,85.0,65.0,75.0
9671,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-23,89.0,69.0,79.0
9672,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-24,92.0,72.0,82.0
9673,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-25,89.0,64.0,76.5
9674,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-26,65.0,61.0,63.0
9675,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-27,75.0,58.0,66.5
9676,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-28,82.0,56.0,69.0
9677,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-29,71.0,67.0,69.0
9678,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-30,75.0,66.0,70.5
9679,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-08-31,78.0,62.0,70.0
9680,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-01,80.0,66.0,73.0
9681,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-02,85.0,62.0,73.5
9682,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-03,85.0,67.0,76.0
9683,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-04,87.0,65.0,76.0
9684,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-05,86.0,64.0,75.0
9685,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-06,84.0,65.0,74.5
9686,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-07,86.0,64.0,75.0
9687,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-08,70.0,54.0,62.0
9688,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-09,88.0,63.0,75.5
9689,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-10,75.0,56.0,65.5
9690,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-11,76.0,54.0,65.0
9691,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-12,80.0,59.0,69.5
9692,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-13,87.0,67.0,77.0
9693,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-14,89.0,73.0,81.0
9694,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-15,89.0,74.0,81.5
9695,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-16,87.0,74.0,80.5
9696,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-17,86.0,69.0,77.5
9697,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-18,77.0,56.0,66.5
9698,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-19,69.0,52.0,60.5
9699,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-20,73.0,61.0,67.0
9700,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-21,72.0,63.0,67.5
9701,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-22,69.0,55.0,62.0
9702,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-23,69.0,52.0,60.5
9703,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-24,70.0,51.0,60.5
9704,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-25,74.0,54.0,64.0
9705,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-26,77.0,52.0,64.5
9706,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-27,76.0,65.0,70.5
9707,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-28,65.0,49.0,57.0
9708,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-29,68.0,43.0,55.5
9709,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-09-30,77.0,49.0,63.0
9710,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-01,80.0,55.0,67.5
9711,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-02,82.0,60.0,71.0
9712,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-03,83.0,58.0,70.5
9713,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-04,82.0,56.0,69.0
9714,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-05,81.0,56.0,68.5
9715,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-06,78.0,61.0,69.5
9716,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-07,76.0,55.0,65.5
9717,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-08,56.0,38.0,47.0
9718,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-09,66.0,42.0,54.0
9719,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-10,66.0,46.0,56.0
9720,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-11,67.0,42.0,54.5
9721,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-12,69.0,51.0,60.0
9722,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-13,83.0,48.0,65.5
9723,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-14,77.0,55.0,66.0
9724,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-15,55.0,47.0,51.0
9725,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-16,50.0,39.0,44.5
9726,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-17,56.0,38.0,47.0
9727,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-18,52.0,39.0,45.5
9728,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-19,57.0,42.0,49.5
9729,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1992-10-20,73.0,42.0,57.5
